"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","response","stimulus","timeout","failed_images","failed_audio","failed_video","trial_phase","repeated","correct","choice_images","correct_image","choice","slider_start"
"","null","image-keyboard-response","336","2.0.0","433833","pllo1t2f1nf","jaguar","null","stimuli\STATE\USED\Sstoplight2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","337","2.0.0","434335","pllo1t2f1nf","jaguar","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","338","2.0.0","436345","pllo1t2f1nf","jaguar","null","stimuli\STATE\USED\Spumpkinpie2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","339","2.0.0","436847","pllo1t2f1nf","jaguar","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","340","2.0.0","438857","pllo1t2f1nf","jaguar","null","stimuli\STATE\USED\Speppers1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","341","2.0.0","439360","pllo1t2f1nf","jaguar","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","342","2.0.0","441369","pllo1t2f1nf","jaguar","null","stimuli\STATE\USED\Stypewriter2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","343","2.0.0","441872","pllo1t2f1nf","jaguar","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","344","2.0.0","443881","pllo1t2f1nf","jaguar","null","stimuli\EXEMPLAR\USED\Etoyhand1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","345","2.0.0","444383","pllo1t2f1nf","jaguar","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","346","2.0.0","446394","pllo1t2f1nf","jaguar","null","stimuli\STATE\USED\Spicnicbasket1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","347","2.0.0","446896","pllo1t2f1nf","jaguar","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","7326","html-keyboard-response","348","2.0.0","454222","pllo1t2f1nf","jaguar"," ","
          <p>In the next part of this experiment, you will see 2 images. Please select the image that you recall from the image stream.</p>
          <p>You will also rate your confidence for each image you recall.</p>
          <p>Press any key to start.</p>
        ","","","","","","","","","","",""
"","3506","html-button-response","349","2.0.0","457741","pllo1t2f1nf","jaguar","0","Which of these items did you see before?","","","","","Test","","true","[""stimuli\\EXEMPLAR\\USED\\Etrain2.jpg"",""stimuli\\EXEMPLAR\\USED\\Etrain1.jpg""]","stimuli\EXEMPLAR\USED\Etrain2.jpg","stimuli\EXEMPLAR\USED\Etrain2.jpg",""
"","6776","image-slider-response","350","2.0.0","464525","pllo1t2f1nf","jaguar","3","stimuli\EXEMPLAR\USED\Etrain2.jpg","","","","","","","","","","","3"
"","3138","html-button-response","351","2.0.0","467672","pllo1t2f1nf","jaguar","0","Which of these items did you see before?","","","","","Test","","true","[""stimuli\\STATE\\USED\\Sapple2.jpg"",""stimuli\\STATE\\USED\\Sapple1.jpg""]","stimuli\STATE\USED\Sapple2.jpg","stimuli\STATE\USED\Sapple2.jpg",""
"","9742","image-slider-response","352","2.0.0","477421","pllo1t2f1nf","jaguar","1","stimuli\STATE\USED\Sapple2.jpg","","","","","","","","","","","3"
"","2273","html-button-response","353","2.0.0","479703","pllo1t2f1nf","jaguar","1","Which of these items did you see before?","","","","","Test","","true","[""stimuli\\STATE\\USED\\Sschoolbag1.JPG"",""stimuli\\STATE\\USED\\Sschoolbag2.JPG""]","stimuli\STATE\USED\Sschoolbag2.JPG","stimuli\STATE\USED\Sschoolbag2.JPG",""
"","2208","image-slider-response","354","2.0.0","481918","pllo1t2f1nf","jaguar","1","stimuli\STATE\USED\Sschoolbag2.JPG","","","","","","","","","","","3"
"","2728","html-button-response","355","2.0.0","484655","pllo1t2f1nf","jaguar","0","Which of these items did you see before?","","","","","Test","","false","[""stimuli\\EXEMPLAR\\USED\\Ehorn1.jpg"",""stimuli\\EXEMPLAR\\USED\\Ehorn2.jpg""]","stimuli\EXEMPLAR\USED\Ehorn2.jpg","stimuli\EXEMPLAR\USED\Ehorn1.jpg",""
