"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","response","stimulus","timeout","failed_images","failed_audio","failed_video","trial_phase","repeated","correct","choice_images","correct_image","choice","slider_start"
"","null","image-keyboard-response","27","2.0.0","71578","phy4ybvdja7","turtle","null","stimuli\STATE\USED\Spatiotable2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","28","2.0.0","72081","phy4ybvdja7","turtle","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","29","2.0.0","74085","phy4ybvdja7","turtle","null","stimuli\STATE\USED\Sdresser1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","30","2.0.0","74587","phy4ybvdja7","turtle","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","31","2.0.0","76591","phy4ybvdja7","turtle","null","stimuli\STATE\USED\Sdishes2.JPG","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","32","2.0.0","77094","phy4ybvdja7","turtle","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","33","2.0.0","79097","phy4ybvdja7","turtle","null","stimuli\STATE\USED\Sflask1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","34","2.0.0","79600","phy4ybvdja7","turtle","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","35","2.0.0","81604","phy4ybvdja7","turtle","null","stimuli\EXEMPLAR\USED\Eplate2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","36","2.0.0","82107","phy4ybvdja7","turtle","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","37","2.0.0","84110","phy4ybvdja7","turtle","null","stimuli\STATE\USED\Ssweater1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","38","2.0.0","84613","phy4ybvdja7","turtle","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","39","2.0.0","86617","phy4ybvdja7","turtle","null","stimuli\STATE\USED\Shandmirror2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","40","2.0.0","87120","phy4ybvdja7","turtle","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","470","image-keyboard-response","41","2.0.0","89123","phy4ybvdja7","turtle"," ","stimuli\STATE\USED\Sflask1.jpg","","","","","Memory","true","true","","","",""
"","null","html-keyboard-response","42","2.0.0","89626","phy4ybvdja7","turtle","null","<div style=""font-size:60px; color: green;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","43","2.0.0","91629","phy4ybvdja7","turtle","null","stimuli\EXEMPLAR\USED\Ebell2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","44","2.0.0","92132","phy4ybvdja7","turtle","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","45","2.0.0","94135","phy4ybvdja7","turtle","null","stimuli\STATE\USED\Sbox2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","46","2.0.0","94638","phy4ybvdja7","turtle","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","47","2.0.0","96642","phy4ybvdja7","turtle","null","stimuli\STATE\USED\Sgiftbag1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","48","2.0.0","97144","phy4ybvdja7","turtle","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","49","2.0.0","99148","phy4ybvdja7","turtle","null","stimuli\STATE\USED\Srainbowslice2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","50","2.0.0","99651","phy4ybvdja7","turtle","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","51","2.0.0","101654","phy4ybvdja7","turtle","null","stimuli\STATE\USED\Sapple1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","52","2.0.0","102157","phy4ybvdja7","turtle","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","53","2.0.0","104160","phy4ybvdja7","turtle","null","stimuli\EXEMPLAR\USED\Earch1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","54","2.0.0","104663","phy4ybvdja7","turtle","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","55","2.0.0","106666","phy4ybvdja7","turtle","null","stimuli\STATE\USED\Sbrie2.JPG","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","56","2.0.0","107169","phy4ybvdja7","turtle","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","57","2.0.0","109173","phy4ybvdja7","turtle","null","stimuli\EXEMPLAR\USED\Erazor2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","58","2.0.0","109675","phy4ybvdja7","turtle","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","524","image-keyboard-response","59","2.0.0","111678","phy4ybvdja7","turtle"," ","stimuli\STATE\USED\Sapple1.jpg","","","","","Memory","true","true","","","",""
"","null","html-keyboard-response","60","2.0.0","112181","phy4ybvdja7","turtle","null","<div style=""font-size:60px; color: green;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","61","2.0.0","114185","phy4ybvdja7","turtle","null","stimuli\STATE\USED\Sjuiceglass2.JPG","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","62","2.0.0","114688","phy4ybvdja7","turtle","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","63","2.0.0","116692","phy4ybvdja7","turtle","null","stimuli\STATE\USED\Spumpkinpie2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","64","2.0.0","117196","phy4ybvdja7","turtle","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","65","2.0.0","119199","phy4ybvdja7","turtle","null","stimuli\EXEMPLAR\USED\Etoyhand1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","66","2.0.0","119702","phy4ybvdja7","turtle","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
