"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","response","stimulus","timeout","failed_images","failed_audio","failed_video","trial_phase","repeated","correct","choice_images","correct_image","choice","slider_start"
"","null","image-keyboard-response","170","2.0.0","238110","puwua1qwtby","kangaroo","null","stimuli\STATE\USED\Sgiftbox2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","171","2.0.0","238613","puwua1qwtby","kangaroo","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","982","image-keyboard-response","172","2.0.0","240617","puwua1qwtby","kangaroo"," ","stimuli\EXEMPLAR\USED\Earch1.jpg","","","","","Memory","false","false","","","",""
"","null","html-keyboard-response","173","2.0.0","241119","puwua1qwtby","kangaroo","null","<div style=""font-size:60px; color: red;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","174","2.0.0","243123","puwua1qwtby","kangaroo","null","stimuli\EXEMPLAR\USED\Etongs2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","175","2.0.0","243625","puwua1qwtby","kangaroo","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","176","2.0.0","245628","puwua1qwtby","kangaroo","null","stimuli\STATE\USED\Sjuiceglass1.JPG","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","177","2.0.0","246131","puwua1qwtby","kangaroo","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","178","2.0.0","248135","puwua1qwtby","kangaroo","null","stimuli\STATE\USED\Sscissors1.JPG","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","179","2.0.0","248638","puwua1qwtby","kangaroo","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","180","2.0.0","250642","puwua1qwtby","kangaroo","null","stimuli\STATE\USED\Shairbrush1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","181","2.0.0","251144","puwua1qwtby","kangaroo","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","182","2.0.0","253147","puwua1qwtby","kangaroo","null","stimuli\STATE\USED\Sbureau1.JPG","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","183","2.0.0","253649","puwua1qwtby","kangaroo","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","775","image-keyboard-response","184","2.0.0","255652","puwua1qwtby","kangaroo"," ","stimuli\STATE\USED\Sjuiceglass1.JPG","","","","","Memory","true","true","","","",""
"","null","html-keyboard-response","185","2.0.0","256155","puwua1qwtby","kangaroo","null","<div style=""font-size:60px; color: green;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","186","2.0.0","258158","puwua1qwtby","kangaroo","null","stimuli\EXEMPLAR\USED\Ehelmet1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","187","2.0.0","258660","puwua1qwtby","kangaroo","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","188","2.0.0","260663","puwua1qwtby","kangaroo","null","stimuli\STATE\USED\Saccordionsmall1.JPG","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","189","2.0.0","261164","puwua1qwtby","kangaroo","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","190","2.0.0","263167","puwua1qwtby","kangaroo","null","stimuli\STATE\USED\Swaffleiron2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","191","2.0.0","263669","puwua1qwtby","kangaroo","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","192","2.0.0","265673","puwua1qwtby","kangaroo","null","stimuli\STATE\USED\Srainbowslice1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","193","2.0.0","266175","puwua1qwtby","kangaroo","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","1180","image-keyboard-response","194","2.0.0","268178","puwua1qwtby","kangaroo"," ","stimuli\EXEMPLAR\USED\Ehelmet1.jpg","","","","","Memory","true","true","","","",""
"","null","html-keyboard-response","195","2.0.0","268681","puwua1qwtby","kangaroo","null","<div style=""font-size:60px; color: green;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","196","2.0.0","270684","puwua1qwtby","kangaroo","null","stimuli\STATE\USED\Sdoughhands2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","197","2.0.0","271187","puwua1qwtby","kangaroo","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","1516","image-keyboard-response","198","2.0.0","273191","puwua1qwtby","kangaroo"," ","stimuli\STATE\USED\Saccordion2.jpg","","","","","Memory","false","false","","","",""
"","null","html-keyboard-response","199","2.0.0","273693","puwua1qwtby","kangaroo","null","<div style=""font-size:60px; color: red;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","200","2.0.0","275697","puwua1qwtby","kangaroo","null","stimuli\EXEMPLAR\USED\Etrowel1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","201","2.0.0","276200","puwua1qwtby","kangaroo","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","202","2.0.0","278203","puwua1qwtby","kangaroo","null","stimuli\STATE\USED\Sseats2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","203","2.0.0","278706","puwua1qwtby","kangaroo","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","204","2.0.0","280709","puwua1qwtby","kangaroo","null","stimuli\EXEMPLAR\USED\Esunglasses1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","205","2.0.0","281212","puwua1qwtby","kangaroo","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","1210","image-keyboard-response","206","2.0.0","283215","puwua1qwtby","kangaroo"," ","stimuli\STATE\USED\Saccordion2.jpg","","","","","Memory","true","true","","","",""
